23 916
8	21
11	21
11	42
11	70
8	72
1	74
2	74
3	74
4	74
5	74
6	74
7	74
12	74
13	74
15	74
17	74
18	74
19	74
22	74
23	74
14	75
20	75
11	91
8	93
11	112
9	130
21	150
9	151
1	187
2	187
3	187
4	187
5	187
6	187
7	187
8	187
11	187
12	187
13	187
15	187
17	187
23	187
14	188
18	188
19	188
20	188
22	188
8	208
1	245
2	245
3	245
4	245
5	245
6	245
7	245
8	245
11	245
12	245
13	245
14	245
15	245
17	245
18	245
19	245
22	245
23	245
20	246
8	266
11	282
1	283
2	283
3	283
4	283
5	283
6	283
7	284
12	284
13	284
14	284
15	284
17	284
18	284
19	284
20	284
22	284
23	284
8	287
11	304
1	381
2	381
3	381
4	381
5	381
6	381
8	381
7	382
11	382
12	382
13	382
14	382
15	382
17	382
18	382
19	382
20	382
22	382
23	382
8	402
11	403
1	437
2	437
3	437
4	437
5	437
6	437
7	437
8	437
11	437
12	437
13	437
14	437
15	437
17	437
18	437
19	437
20	437
22	437
23	437
1	475
2	475
3	475
4	475
5	475
6	475
8	475
11	475
12	475
7	476
13	476
14	476
15	476
17	476
18	476
19	476
20	476
22	476
23	476
8	496
11	496
21	513
1	518
2	518
3	518
4	518
5	518
6	518
7	518
8	518
11	518
12	518
13	518
14	518
15	518
17	518
18	518
19	518
20	518
22	518
23	518
8	539
11	539
10	678
10	699
1	713
2	713
3	713
4	713
5	713
6	713
8	713
23	713
7	714
11	714
12	714
13	714
14	714
15	714
17	714
18	714
19	714
20	714
22	714
8	734
11	735
8	758
11	758
2	809
3	809
4	809
16	809
1	810
5	810
6	810
7	810
8	810
11	810
12	810
13	810
14	810
15	810
17	810
18	810
19	810
20	810
22	810
23	810
8	831
11	831
16	838
16	860
11	867
1	879
2	879
3	879
4	879
5	879
6	879
7	879
8	879
12	879
13	879
14	879
15	879
17	879
18	879
19	879
20	879
22	879
23	879
16	881
11	888
8	900
16	902
