30 916
1	62
3	62
24	62
2	63
4	63
5	63
6	63
7	63
8	63
9	63
10	63
11	63
12	63
13	63
14	63
15	63
16	63
22	63
23	63
30	63
28	64
27	66
25	67
18	72
19	72
26	73
29	73
17	74
1	152
2	152
3	152
4	152
5	152
6	152
7	152
8	152
9	152
10	152
11	152
13	152
14	152
15	152
22	152
23	152
24	152
12	153
16	153
30	153
28	154
21	159
26	160
18	167
1	213
2	213
3	213
4	213
5	213
6	213
7	213
8	213
9	213
10	213
11	213
13	213
14	213
15	213
22	213
23	213
24	213
12	214
16	214
30	214
18	226
19	227
29	227
17	250
1	252
2	252
3	252
4	252
5	252
6	252
7	252
8	252
9	252
10	252
11	252
12	252
13	252
14	252
15	252
16	252
22	252
24	252
28	252
30	252
23	255
27	264
25	272
17	447
1	486
3	486
24	486
2	487
4	487
5	487
6	487
7	487
8	487
9	487
10	487
11	487
12	487
13	487
14	487
15	487
16	487
22	487
23	487
30	487
28	492
18	494
19	494
26	494
29	494
21	505
1	529
2	530
3	530
4	530
5	530
6	530
7	530
8	530
9	530
10	530
11	530
12	530
13	530
14	530
15	530
16	530
22	530
23	530
24	530
30	531
20	538
17	611
26	614
1	663
2	664
3	664
4	664
5	664
6	664
7	664
8	664
9	664
10	664
11	664
12	664
13	664
14	664
15	664
16	664
22	664
23	664
30	664
24	665
28	667
18	673
19	673
29	674
20	682
21	690
27	709
1	751
2	752
3	752
4	752
5	752
6	752
7	752
8	752
9	752
10	752
11	752
12	752
13	752
14	752
15	752
16	752
22	752
23	752
24	752
30	753
20	754
17	760
21	762
18	767
27	826
