22 916
8	48
9	49
1	58
2	58
3	58
7	58
10	58
20	58
5	59
22	65
16	67
12	70
11	71
4	80
15	89
18	90
5	92
6	103
21	123
2	136
2	157
17	167
2	178
15	182
18	183
2	199
21	202
1	215
3	215
5	215
7	215
8	215
10	215
20	215
22	218
2	220
16	221
4	225
11	225
12	226
9	229
14	229
13	231
14	250
9	271
15	279
21	279
18	286
19	354
2	367
7	379
8	379
10	379
1	380
3	380
22	380
20	381
5	384
21	384
16	387
12	390
15	390
11	391
2	457
21	480
2	483
2	525
6	549
2	553
8	555
1	556
3	556
5	556
10	556
7	557
16	563
11	564
22	564
12	566
4	578
2	643
19	643
2	693
18	694
17	719
2	725
8	725
1	726
3	726
5	726
7	726
10	726
18	726
20	728
22	729
16	733
11	736
12	737
9	738
2	777
18	791
15	792
17	793
2	802
8	802
1	803
3	803
7	803
10	803
5	806
6	856
4	861
2	862
14	871
15	897
17	905
