18 916
3	21
4	21
6	21
7	21
8	21
17	29
11	60
7	90
13	91
12	92
14	106
7	163
12	164
13	165
9	171
5	172
1	173
6	173
2	174
8	174
3	176
15	239
18	243
10	261
7	267
12	268
13	268
9	276
6	277
8	277
1	278
3	278
2	279
4	279
5	279
17	300
10	303
11	314
17	321
10	326
17	342
10	347
7	380
12	382
13	383
9	388
1	390
6	391
8	392
15	435
18	437
7	473
12	475
13	475
5	482
9	482
6	483
2	484
8	484
1	485
4	485
3	486
7	494
13	501
12	502
7	514
12	526
13	526
7	536
17	539
7	574
13	576
12	577
7	607
12	609
13	610
16	610
8	617
6	618
9	618
1	619
7	642
14	664
7	680
10	709
14	750
7	816
12	817
13	817
9	822
6	823
8	824
5	825
1	826
2	827
4	828
3	829
15	832
7	907
12	909
13	910
