30 916
23	22
23	51
8	64
27	64
6	65
16	65
18	65
25	67
10	69
17	69
20	69
21	69
22	69
28	69
24	70
2	71
4	71
7	71
30	71
19	72
23	72
29	72
1	74
5	74
3	76
9	79
23	99
15	116
23	164
23	191
8	229
27	229
6	230
16	230
23	232
18	233
10	234
20	234
24	234
25	234
28	235
2	236
7	236
21	236
22	236
4	237
19	237
30	237
1	239
17	239
5	240
9	240
3	241
26	241
29	242
14	279
23	281
23	303
13	351
8	391
23	391
27	391
6	392
16	392
18	395
20	395
24	396
25	396
10	397
17	398
22	398
28	398
4	399
7	399
21	399
2	400
19	400
30	400
1	402
26	402
29	402
3	403
5	403
9	405
23	458
23	527
29	539
8	552
23	552
27	552
6	553
16	553
10	557
20	558
24	558
25	558
7	559
18	559
22	559
2	560
4	560
19	560
21	560
28	560
30	560
17	562
1	563
5	563
9	564
3	565
14	594
23	606
20	608
13	680
14	687
12	688
27	704
8	705
6	706
16	706
23	708
20	710
22	710
25	710
10	711
24	711
7	712
21	712
18	713
19	713
28	713
2	714
4	714
30	714
1	716
5	718
3	719
9	720
11	734
27	876
8	877
16	877
6	878
23	878
18	879
17	882
20	882
25	882
7	883
10	883
22	883
24	883
26	883
2	884
21	884
4	885
19	885
30	885
1	887
5	891
