25 916
19	21
2	61
4	61
5	61
6	61
7	61
8	61
9	61
10	61
11	61
12	61
13	61
14	61
15	61
21	61
22	61
25	61
16	62
17	62
19	62
11	91
1	104
4	104
6	104
7	104
8	104
9	104
10	104
12	104
13	104
14	104
15	104
21	104
22	104
25	104
16	105
17	105
19	105
1	187
2	187
3	187
4	187
5	187
6	187
7	187
8	187
9	187
10	187
21	187
22	187
11	188
12	188
13	188
14	188
15	188
16	188
17	188
19	188
20	188
25	188
1	221
2	221
3	221
4	221
5	221
6	221
7	221
8	221
9	221
10	221
21	221
22	221
11	222
12	222
13	222
14	222
15	222
16	222
17	222
18	222
19	222
20	222
25	222
11	243
1	249
2	249
4	249
5	249
6	249
7	249
8	249
9	249
10	249
20	249
21	249
22	249
12	250
13	250
14	250
15	250
16	250
17	250
19	250
25	250
1	278
3	278
4	278
5	278
6	278
7	278
8	278
9	278
10	278
12	278
13	278
14	278
15	278
16	278
17	278
19	278
20	278
21	278
22	278
25	278
1	309
2	309
3	309
4	309
5	309
6	309
7	309
8	309
9	309
10	309
11	309
12	309
13	309
20	309
21	309
22	309
25	309
14	310
15	310
16	310
17	310
19	310
1	364
2	364
3	364
4	364
5	364
6	364
7	364
8	364
9	364
10	364
11	364
12	364
13	364
14	364
15	364
16	364
17	364
18	364
20	364
21	364
22	364
25	364
19	365
1	411
2	411
3	411
4	411
5	411
6	411
7	411
8	411
9	411
10	411
11	411
12	411
13	411
14	411
15	411
17	411
18	411
20	411
21	411
22	411
25	411
16	412
19	412
11	474
1	516
2	516
3	516
4	516
5	516
6	516
7	516
8	516
10	516
12	516
13	516
21	516
22	516
25	516
14	517
15	517
16	517
17	517
18	517
19	517
24	676
1	686
2	686
3	686
4	686
5	686
6	686
21	686
7	687
8	687
10	687
11	687
12	687
13	687
14	687
15	687
16	687
17	687
18	687
19	687
22	687
25	687
20	688
23	688
4	708
6	709
7	709
8	709
10	709
12	709
13	709
14	709
15	709
18	709
20	709
21	709
22	709
25	709
1	730
2	730
4	730
5	730
6	730
7	730
8	730
10	730
12	730
21	730
22	730
25	730
13	731
14	731
15	731
16	731
17	731
18	731
19	731
20	731
1	766
4	766
5	766
6	766
7	766
8	766
10	766
11	766
12	766
13	766
21	766
22	766
25	766
14	767
15	767
16	767
17	767
19	767
20	767
1	881
2	881
3	881
4	881
5	881
6	881
7	881
8	881
9	881
10	881
11	881
12	881
13	881
14	881
15	881
16	881
17	881
18	881
19	881
20	881
21	881
22	881
25	881
