28 916
18	21
21	21
20	22
8	23
24	32
24	127
11	142
16	142
17	142
27	142
8	143
10	143
15	145
12	148
19	149
9	150
3	151
26	152
2	154
4	154
5	154
13	154
14	154
28	154
6	158
22	160
18	170
7	172
24	177
26	177
21	183
27	193
14	198
24	206
25	207
20	214
23	214
7	218
26	218
22	223
12	227
21	235
18	236
26	239
24	242
23	252
24	263
23	273
26	273
24	284
22	286
13	287
8	301
11	301
16	301
17	301
27	301
10	302
19	306
9	308
15	309
18	310
5	312
2	313
3	313
4	314
21	316
6	317
14	319
20	326
24	347
12	364
12	385
13	386
13	423
26	440
23	444
24	466
13	472
7	474
8	476
9	476
10	476
11	476
16	476
17	476
27	476
23	477
14	481
3	484
15	484
19	484
1	485
2	486
4	487
18	487
28	488
5	489
21	494
20	500
13	501
10	518
12	521
24	530
18	532
10	557
26	571
24	576
10	589
14	600
21	609
18	655
16	658
8	659
11	659
17	659
27	659
15	660
10	662
23	663
9	668
2	670
3	670
19	670
1	672
5	674
4	676
18	676
13	677
26	704
23	705
24	714
24	740
12	745
23	747
12	766
23	770
14	776
2	785
26	785
14	797
2	821
16	848
8	849
11	849
17	849
27	849
10	854
2	855
3	857
9	857
4	858
13	858
5	859
1	860
23	860
22	872
2	879
