20 916
1	63
2	63
3	63
4	63
5	63
6	63
7	63
8	63
9	63
10	63
11	63
12	63
13	63
19	63
14	64
17	69
16	70
20	70
1	213
2	213
3	213
4	213
5	213
6	213
7	213
8	213
9	213
10	213
11	213
12	213
13	213
14	213
19	214
17	221
20	221
16	222
1	246
2	246
3	246
4	246
5	246
6	246
7	246
8	246
9	246
10	246
11	246
12	246
13	247
19	247
14	255
1	279
3	279
4	279
5	279
7	279
8	279
9	279
10	279
11	279
12	279
2	280
6	280
13	280
14	280
19	280
18	290
1	332
2	332
3	332
4	332
5	332
6	332
7	332
8	332
9	332
10	332
11	332
12	332
13	333
14	333
19	333
16	343
1	488
2	488
3	488
4	488
5	488
7	488
8	488
9	488
10	489
11	489
12	489
14	489
6	492
13	492
19	494
17	496
16	497
20	497
1	567
2	567
3	567
5	567
7	567
8	567
9	567
4	568
10	568
11	568
12	568
13	568
14	568
6	570
19	574
1	729
2	729
3	729
4	729
5	729
7	729
8	729
9	729
10	730
11	730
12	730
14	730
6	732
13	732
19	734
16	738
17	738
20	739
2	750
3	750
4	750
5	750
7	750
8	750
9	750
10	751
11	751
18	754
20	859
15	873
1	883
2	883
3	883
4	883
5	883
7	883
8	883
9	883
10	883
11	883
12	883
14	884
19	887
13	889
6	891
17	892
16	893
