26 916
22	35
22	65
1	67
2	67
3	67
4	67
5	67
6	67
7	67
8	67
9	67
10	67
11	67
14	67
15	67
17	67
18	67
19	67
20	67
21	67
12	68
13	68
16	68
24	171
21	205
1	235
2	235
3	236
4	236
5	236
6	236
7	236
8	236
9	236
10	236
11	236
12	236
13	236
14	236
15	236
16	236
17	236
18	236
19	236
20	236
21	236
21	257
24	268
24	289
1	295
2	295
3	295
4	295
5	295
6	295
7	295
21	295
8	296
9	296
10	296
11	296
12	296
13	296
14	296
15	296
16	296
17	296
18	296
19	296
20	296
24	310
1	316
4	316
5	316
7	316
21	316
16	317
18	317
19	317
20	317
19	338
21	363
25	373
24	377
23	399
5	402
23	421
26	432
1	438
2	438
3	438
4	439
5	439
6	439
7	439
8	439
9	439
10	439
11	439
12	439
13	439
14	439
15	439
16	439
17	439
18	439
19	439
20	439
21	439
23	442
25	459
26	474
12	481
23	484
26	500
23	505
25	508
23	527
1	546
2	546
3	546
4	546
5	546
6	546
7	546
19	546
21	546
8	547
9	547
10	547
11	547
12	547
13	547
14	547
15	547
16	547
17	547
18	547
20	547
23	548
26	568
23	569
19	574
20	575
25	587
23	590
19	604
26	606
23	611
21	613
26	627
23	632
24	645
26	648
25	653
5	659
26	674
2	712
23	720
26	730
23	741
26	751
25	757
23	762
26	772
25	778
22	808
25	820
22	829
14	843
11	847
15	855
18	861
2	866
14	870
15	876
11	878
19	897
15	899
5	904
11	904
17	908
