13 916
9	24
10	24
11	24
12	24
13	24
1	40
2	41
1	61
2	67
9	96
10	96
11	96
12	96
13	96
2	123
9	124
10	124
11	124
12	124
13	124
2	144
4	149
9	173
10	173
11	173
12	173
13	173
3	228
4	230
9	233
10	233
11	233
12	233
13	233
3	249
4	251
4	304
9	307
10	307
11	307
12	307
13	307
4	325
2	328
2	376
9	376
10	376
11	376
12	376
13	376
2	398
9	441
10	441
13	441
11	442
12	442
5	448
2	456
2	481
6	497
6	518
7	542
2	551
9	571
10	571
11	571
12	571
13	571
8	624
8	651
3	663
4	663
9	676
10	676
11	676
12	676
13	676
3	684
4	684
6	721
7	763
1	777
7	784
9	786
10	786
11	786
12	786
13	786
8	798
8	819
7	826
9	839
10	839
11	839
12	839
13	839
7	847
1	889
6	910
