32 916
17	21
18	21
30	21
1	25
4	25
9	25
10	25
16	25
19	25
25	25
29	25
31	25
26	26
14	28
3	29
11	29
12	29
32	29
2	30
15	30
28	30
5	31
7	32
22	32
6	33
13	33
8	34
27	36
20	37
9	96
30	101
29	113
4	133
21	190
4	229
30	292
9	295
30	406
30	429
23	439
24	540
23	568
30	600
18	640
18	663
30	692
18	705
18	747
17	802
18	812
1	817
9	817
10	817
16	817
25	817
19	818
26	818
31	818
4	819
12	821
3	822
11	822
14	822
32	822
2	823
5	823
15	823
17	823
22	823
28	823
29	823
7	824
6	825
8	826
13	826
27	826
30	829
20	832
9	868
