DIV6,DIV9,DIV12,DIV15,DIV18,DIV21
76.5356265356265,75.1152073732719,75.7261410788382,70.5539358600583,65.2354570637119,73.9482200647249
75.24893314367,81.6923076923077,79.2544570502431,70.6018518518518,77.4647887323944,68.7853107344633
81.7028985507246,81.9772528433946,72.1311475409836,75.5988023952096,75.2396166134185,66.0907127429806
75.809199318569,79.2825112107623,72.3118279569892,75.0898203592814,76.2734584450402,69.4610778443114
77.34375,76.6346153846154,71.304347826087,73.4254992319508,70.5752212389381,70.653685674548
