DIV6,DIV9,DIV12,DIV15,DIV18,DIV21
14.5985401459854,18.0933852140078,16.4835164835165,21.3740458015267,19.2592592592593,22.1532091097308
17.2185430463576,16.2637362637363,18.5735512630015,19.1176470588235,22.1445221445221,20.3566121842496
16.8905950095969,19.7560975609756,18.1818181818182,19.8855507868383,21.0344827586207,20.3045685279188
17.9640718562874,17.9661016949153,19.7014925373134,21.344537815126,19.8924731182796,20.4081632653061
14.5884270578647,20.125786163522,20.5583756345178,18.0357142857143,19.4605009633911,21.2121212121212
