DIV6,DIV9,DIV12,DIV15,DIV18,DIV21
75.8426966292135,75.2941176470588,74.4257274119449,75.0847457627119,73.1707317073171,73.2620320855615
78.7584869059166,78.134110787172,76.6716196136701,71.4285714285714,72.3880597014925,73.7588652482269
77.7777777777778,76.3684913217623,78.3132530120482,74.7330960854093,71.3513513513514,75.0328515111695
79.492385786802,79.4326241134752,71.5425531914894,70.3703703703704,75.0642673521851,72.1739130434783
79.7360980207352,79.1505791505791,72.7668845315904,74.8400852878465,72.6544622425629,67.6785714285714
