27 916
13	69
20	69
6	73
9	73
12	73
14	73
16	73
1	74
8	74
10	74
18	74
22	74
23	74
3	75
7	75
19	75
2	76
17	76
26	76
4	77
5	77
15	77
21	78
21	104
21	172
25	345
21	412
21	529
16	598
18	603
24	665
13	741
20	741
6	745
7	745
8	745
9	745
10	745
12	745
14	745
16	745
1	746
2	746
3	746
18	746
26	746
4	747
5	747
15	747
19	747
17	749
22	750
23	750
11	751
27	753
27	784
13	819
20	819
6	824
12	824
14	825
16	825
18	825
1	826
9	826
10	827
3	828
27	829
8	830
19	830
7	831
4	832
11	832
5	833
15	834
17	836
24	866
25	870
