36 916
24	21
31	21
31	42
28	61
28	83
3	102
31	103
10	112
19	126
1	136
14	153
3	154
2	155
11	166
20	166
9	169
10	169
19	169
7	170
15	170
16	170
17	170
23	170
28	170
32	170
4	171
27	171
36	171
6	172
21	172
22	172
18	173
31	173
35	173
25	174
5	175
14	175
29	175
2	176
34	176
8	179
30	179
26	182
20	188
13	203
14	224
12	231
28	250
2	252
28	271
23	284
32	284
10	303
10	324
31	349
6	350
1	356
33	360
8	369
2	370
3	380
24	384
11	389
1	398
31	411
36	416
8	418
8	451
2	490
36	492
32	495
8	504
28	506
11	513
10	516
26	516
7	517
9	517
15	517
16	517
17	517
33	517
6	518
22	518
27	518
19	519
24	519
32	519
21	520
20	521
25	521
31	521
18	522
29	522
5	524
30	524
2	525
23	525
4	526
14	527
36	528
3	530
35	538
34	544
14	552
6	560
35	562
14	582
28	594
8	595
2	601
23	619
12	624
2	635
14	640
28	649
8	657
13	672
33	690
36	714
20	737
32	756
20	763
28	763
28	803
35	808
3	811
23	822
8	846
35	847
24	859
20	865
11	882
27	884
28	884
10	885
16	885
23	885
32	885
7	886
9	886
17	886
24	886
4	887
15	887
19	887
1	888
6	888
18	888
26	888
8	889
21	889
22	889
33	889
2	890
29	890
31	890
5	892
20	892
3	893
30	893
34	898
11	912
12	912
