19 916
15	91
13	92
10	98
11	99
14	103
2	110
11	120
14	169
19	182
14	198
15	205
13	206
1	207
4	215
12	234
18	248
19	255
1	264
18	288
13	298
3	371
9	373
8	374
7	376
11	391
5	403
6	406
15	412
2	413
13	418
4	420
14	432
9	440
4	441
4	465
16	465
16	507
16	533
16	555
2	559
10	560
9	561
14	561
18	562
1	564
11	564
17	564
12	565
13	565
19	566
3	570
15	575
2	580
17	585
9	606
5	608
8	608
6	625
18	695
15	705
17	715
13	719
12	720
14	723
10	725
15	726
4	732
13	740
11	768
10	774
9	789
6	820
5	868
14	868
8	886
9	887
7	888
15	903
13	913
