33 916
12	21
13	22
6	50
8	59
20	61
28	69
31	70
25	77
21	78
24	80
13	82
2	83
3	89
22	95
23	100
1	111
24	114
27	122
7	133
29	134
3	136
4	137
14	138
21	153
5	156
24	156
25	156
22	159
22	180
24	181
25	182
23	191
17	199
28	199
31	202
24	209
27	210
21	211
29	211
1	221
25	228
24	230
27	231
6	237
3	250
22	253
17	263
28	270
17	284
29	290
27	291
3	293
32	294
21	296
30	298
25	305
17	307
7	312
27	317
17	331
19	335
27	338
1	348
21	355
25	356
24	357
27	359
19	370
29	372
32	377
27	382
25	387
24	389
7	396
17	419
29	419
19	424
23	431
10	436
29	443
12	454
1	459
25	459
24	465
13	468
17	468
21	471
27	481
26	488
17	499
27	502
1	507
13	513
25	519
24	520
21	521
27	523
6	533
17	545
18	549
8	568
15	568
7	569
20	570
17	574
31	575
18	576
21	576
16	578
25	578
24	579
2	580
28	580
10	581
12	583
29	584
27	585
22	588
32	588
30	591
17	602
17	627
1	638
28	642
6	643
25	648
21	650
24	651
27	655
17	657
26	667
22	676
27	676
17	684
21	687
25	687
24	688
27	697
21	719
32	719
24	721
25	721
28	721
27	725
22	745
11	752
4	753
9	754
33	756
26	757
21	758
3	759
10	760
25	766
13	767
24	768
27	772
33	778
17	782
22	797
25	801
9	806
16	806
22	819
25	828
21	829
24	829
9	832
17	839
5	845
19	848
14	866
11	879
9	881
25	884
21	885
10	887
19	907
