25 916
24	22
15	27
13	31
12	37
10	42
2	50
1	52
3	64
1	80
11	95
9	96
1	101
17	112
21	131
12	142
25	148
2	180
3	182
5	184
9	184
11	184
25	186
6	188
8	188
14	188
4	189
20	189
19	190
24	190
13	191
15	191
17	192
22	192
10	193
7	194
16	194
12	196
18	197
11	205
6	209
14	209
1	210
4	210
19	211
16	264
12	279
21	281
1	282
17	292
13	297
16	302
21	302
1	304
16	323
21	326
1	331
1	352
13	362
17	362
16	380
13	392
16	401
23	425
3	440
14	451
18	451
23	454
24	454
1	455
13	455
17	455
6	456
20	456
4	458
15	458
10	459
19	459
22	459
8	461
25	469
18	472
13	476
2	482
9	487
11	490
3	506
1	510
21	567
2	581
13	615
7	640
12	644
21	647
6	654
1	667
18	685
21	690
5	691
15	694
21	718
2	728
24	732
6	769
7	785
1	786
12	790
7	806
12	815
12	842
1	847
23	868
1	875
22	890
23	892
15	905
