24 916
9	21
11	24
2	30
1	33
9	47
5	50
3	54
1	59
15	59
16	72
11	80
6	99
11	101
18	145
11	181
3	193
24	195
17	199
19	211
11	213
6	216
16	216
24	218
18	220
20	225
9	227
13	260
8	263
6	290
4	300
16	308
20	308
2	321
3	321
1	327
9	329
3	342
8	351
2	363
8	372
20	377
20	401
17	415
14	515
24	536
8	541
7	548
17	548
20	549
23	552
2	553
5	553
1	559
19	564
10	567
16	567
7	571
20	571
21	571
5	577
17	578
1	580
24	593
2	595
20	597
3	599
1	601
20	619
8	622
16	631
6	633
11	637
20	640
8	643
17	651
16	653
11	658
13	659
22	662
8	664
20	679
8	685
3	705
12	710
6	714
4	736
5	738
20	738
8	757
7	761
20	761
2	774
8	778
7	782
9	787
21	787
1	790
17	791
2	795
22	806
12	814
2	816
16	818
8	820
20	827
1	833
7	835
2	837
11	842
20	848
3	850
21	856
10	892
8	899
20	911
