19 916
4	21
6	21
7	21
9	21
10	21
1	22
2	22
3	23
16	25
4	54
6	54
9	54
2	55
17	70
4	103
6	103
7	103
9	103
1	104
2	104
10	105
3	106
16	106
18	130
5	144
4	146
1	147
6	147
7	147
9	147
10	147
2	148
3	148
16	150
17	156
8	177
4	179
6	180
9	180
1	181
2	181
4	221
6	221
7	221
9	221
2	222
17	241
4	260
6	260
7	260
9	260
1	261
3	261
2	262
5	266
8	266
11	280
4	301
6	301
7	301
9	301
18	301
2	302
16	304
10	305
14	319
17	324
5	335
2	341
4	341
6	341
7	341
9	341
10	341
1	342
3	342
16	343
18	349
9	372
18	373
19	373
13	410
4	413
6	413
7	413
9	413
2	414
3	414
4	448
6	448
7	448
9	448
1	449
2	449
4	488
6	488
7	488
2	489
9	489
3	490
12	505
5	529
4	536
6	536
7	536
9	536
10	536
1	537
2	537
17	541
4	581
6	581
7	581
9	581
10	581
2	582
1	583
18	604
4	620
6	620
9	620
2	621
3	623
19	631
17	647
15	655
9	657
1	658
2	658
4	658
6	658
5	662
13	666
11	672
18	685
14	703
4	705
9	705
15	705
19	705
2	706
6	706
7	706
1	707
3	708
13	717
6	736
9	736
2	737
4	737
16	743
19	767
4	770
9	770
6	771
7	771
2	772
3	773
17	799
4	801
6	801
9	801
1	802
2	802
18	807
4	835
6	835
7	835
9	835
2	836
17	863
4	875
6	875
7	875
9	875
1	876
2	876
3	878
4	907
6	907
7	907
9	907
2	908
16	909
