20 916
14	40
18	46
16	57
19	63
16	81
14	86
19	100
14	111
1	118
8	125
9	141
8	148
11	170
2	174
8	179
16	197
8	200
8	231
5	233
19	276
12	286
19	300
4	308
9	312
1	314
19	321
13	342
19	342
4	355
12	360
14	362
2	367
7	379
16	393
3	395
7	400
14	433
12	437
7	446
3	456
11	461
19	461
11	482
5	495
14	501
11	529
10	533
6	547
14	548
20	556
16	559
6	572
20	578
19	582
15	584
4	586
17	590
19	603
6	614
4	633
10	636
20	645
14	653
7	654
20	686
3	691
20	707
19	712
20	728
8	735
12	766
8	782
11	795
3	796
14	800
7	803
10	819
8	824
3	834
13	838
7	846
12	863
4	870
8	871
14	871
4	893
