15 916
2	21
4	21
6	21
7	21
2	113
7	114
8	114
10	114
13	114
14	114
15	114
4	116
6	120
2	197
7	197
10	197
14	197
4	199
15	202
5	214
6	220
8	225
2	300
8	300
10	300
14	300
15	300
5	301
7	301
11	301
12	303
4	304
6	307
11	333
11	368
8	379
2	402
10	402
11	402
12	402
14	402
7	403
4	407
15	408
6	409
8	449
1	456
7	476
10	476
12	476
14	476
15	476
4	479
2	480
8	480
11	480
6	483
6	504
7	562
10	562
11	562
12	562
14	562
15	562
3	563
2	566
6	581
4	582
8	582
3	584
2	646
7	646
10	646
11	646
14	646
15	646
5	647
12	650
6	664
4	665
2	667
3	684
15	687
15	718
9	719
7	721
10	721
12	721
13	721
14	721
2	723
11	724
8	728
4	739
8	793
2	798
7	798
10	798
12	798
13	798
14	798
15	798
2	823
4	823
8	823
10	823
7	875
10	875
13	875
14	875
15	875
8	876
2	878
9	878
7	898
