17 685
3	21
16	21
3	42
2	65
5	65
4	66
8	75
6	84
5	104
6	116
3	118
1	125
5	125
2	138
4	139
5	149
14	155
3	160
14	176
11	182
15	187
14	197
15	208
12	209
11	226
15	229
12	230
13	248
11	253
3	263
12	281
1	282
16	296
12	315
1	333
9	333
10	336
14	346
5	347
11	358
3	375
14	376
5	379
2	382
4	383
8	386
5	400
5	438
17	442
14	454
12	462
1	467
2	467
4	469
14	475
15	475
17	479
6	482
8	494
7	496
14	496
13	498
12	508
7	517
13	519
5	525
12	529
15	529
9	535
12	550
8	579
15	592
3	619
1	647
13	658
6	667
1	673
17	679
