23 685
21	21
23	21
2	24
3	44
20	48
4	50
7	69
11	69
8	80
5	88
7	90
11	101
8	102
5	109
18	109
12	112
17	120
21	128
21	149
18	166
12	175
17	186
9	215
10	216
13	218
21	225
6	246
21	246
14	250
17	259
23	263
17	305
16	307
21	307
23	311
11	319
16	328
21	328
2	345
5	346
15	349
8	350
22	365
1	377
17	394
5	406
21	419
16	421
21	440
21	463
6	485
16	490
23	492
19	493
2	497
21	498
5	500
8	506
17	512
20	513
13	533
14	535
8	536
2	540
16	543
15	547
9	561
15	580
16	590
17	592
21	599
2	620
12	620
21	620
17	630
3	641
12	641
21	641
4	647
11	653
5	662
6	669
12	672
