DIV3,DIV6,DIV9,DIV12,DIV15,DIV18,DIV21
0.306592160873078,0.6086483397845,0.700861144071214,0.999665018395168,1.40498106370233,1.25627425570451,1.2590921053776
0.408089263086664,0.722286149011676,1.00379135002215,1.10064851124423,1.61315567918364,1.06836463190067,1.05155150578944
0.264875532207433,0.889445211698138,0.928844499306565,1.61370953923547,0.976972002703505,1.17049354298755,0.869173504698236
0.26047686504056,0.844102629943421,1.16279046731117,NaN,1.37388707508131,1.24257938578631,1.15458955748909
0.32171970157121,0.899636334304025,1.27828080764917,0.971955762411088,NaN,1.06751271181002,1.24457590640391
0.33182564201145,NaN,1.01447375470107,1.32133796696688,NaN,1.08501888831322,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
