DIV3,DIV6,DIV9,DIV12,DIV15,DIV18,DIV21
0.476531550176588,0.708588934687767,0.705828545163657,1.07304978308406,NaN,1.30744468820814,1.22825490465662
0.430387142910418,0.810132900611168,0.810750057063997,1.05086420907429,1.53769649030315,1.49809206163101,1.18249556029939
0.367099032684268,0.703960972274814,0.759593658388248,1.10613152961304,1.21757860624289,1.07441883357211,0.928876429310158
0.328193124520283,0.723997453297903,0.868531303884146,0.944684554304906,1.62767537789314,1.4199475944305,1.03864414061431
0.362742082281748,0.732942135628705,0.745582214929094,1.14788880559311,1.40034595318419,1.37796557256845,0.967582392723691
0.457643525766689,NaN,0.772462607930982,1.07821591178089,NaN,NaN,0.998410515172979
NaN,NaN,NaN,1.03063856068651,NaN,NaN,1.18976300803204
NaN,NaN,NaN,NaN,1.36332856428664,NaN,NaN
