DIV7,DIV8,DIV9,DIV10,DIV11,"DIV12,",DIV13,DIV14,DIV15
3.75020180975299,9.9792391935016,13.8449164213365,NaN,16.6168064699354,17.1909809777952,17.914781506627,17.1012806402748,17.1267092474862
3.89712173158227,10.9219399214091,14.0804263259042,NaN,16.7484274422784,17.5135755982716,18.9233678886976,18.7582294763923,18.1632982600817
4.31888880600932,14.3162225622737,17.5477235777039,19.6385685786321,21.4801787865804,22.1719203782982,21.5475640085634,23.2401959743464,21.8846467032904
4.52871574033083,12.2771254642587,15.4292748018375,17.6245811579088,19.1044085507061,19.8237629813399,20.160407052526,21.0215364518341,20.8412317399355
5.97751237993153,12.8374068375147,14.7206408745636,15.9119552404602,17.3594970844983,18.549345347524,19.6957086740014,20.0274276561163,19.8878263094282
